question,question_tag,property,model,model_tag
问法律允许农村宅基地过户吗,问题,包含,房产,模块
问征地补偿是征多久有规定吗,问题,包含,房产,模块
问租房纠纷可以打12315维权吗,问题,包含,房产,模块
问农村房屋拆迁不补偿的话怎么办,问题,包含,房产,模块
问国有土地使用权没有房屋是否可以抵押,问题,包含,房产,模块
问租住公租房多年可以购买吗,问题,包含,房产,模块
问购房违约应该如何处理,问题,包含,房产,模块
问民事诉讼解封房产需要多长时间,问题,包含,房产,模块
问划拨地可以抵押吗?,问题,包含,房产,模块
问不同动产的抵押登记机关有哪些,问题,包含,房产,模块
问购买二手房不能过户怎么办,问题,包含,房产,模块
问有效房屋租赁合同纠纷怎么解决,问题,包含,房产,模块
问工业用地使用年限从何时开始计算,问题,包含,房产,模块
问土地使用权出让招拍挂有什么规定,问题,包含,房产,模块
问房屋他项权期限是多久,问题,包含,房产,模块
问农民安置房买卖是否合法,问题,包含,房产,模块
问卖房子国有土地使用证需要吗,问题,包含,房产,模块
问购房之前必须签订房屋认购书吗,问题,包含,房产,模块
问房产纠纷强制执行房产程序,问题,包含,房产,模块
问国有土地被征收如何赔偿,问题,包含,房产,模块
