question,question_tag,property,model,model_tag
问构成诈骗罪的基本条件,问题,包含,刑事,模块
问高利转贷罪追诉标准是什么,问题,包含,刑事,模块
问发送恐吓信息算恐吓罪吗,问题,包含,刑事,模块
问被批捕后申请取保候审好办吗,问题,包含,刑事,模块
问轻伤取保条件,问题,包含,刑事,模块
问聚众斗殴罪轻伤怎么判刑,问题,包含,刑事,模块
问抵押别人车辆算诈骗吗,问题,包含,刑事,模块
问一般涉嫌经济诈骗罪判多少年,问题,包含,刑事,模块
问骗贷案怎么量刑,问题,包含,刑事,模块
问宣告缓刑是不是不用坐牢,问题,包含,刑事,模块
问私自开采石头怎么定罪,问题,包含,刑事,模块
问诈骗三万元能判多少年,问题,包含,刑事,模块
问盗窃罪会判刑吗,问题,包含,刑事,模块
问追诉期过了再自首还会判刑的吗,问题,包含,刑事,模块
问紧急避险的成立条件,问题,包含,刑事,模块
问刑拘无罪释放怎么赔偿,问题,包含,刑事,模块
问掩饰隐瞒犯罪所得量刑数额标准,问题,包含,刑事,模块
问涉嫌团伙盗窃罪如何处罚,问题,包含,刑事,模块
问买硝酸犯法吗,问题,包含,刑事,模块
问一般故意伤害罪判几年,问题,包含,刑事,模块
问抓赌新规定,问题,包含,刑事,模块
问侵犯商业秘密判几年,问题,包含,刑事,模块
问违法所得没收程序,问题,包含,刑事,模块
问入室抢劫能判几年,问题,包含,刑事,模块
问诈骗属于非法集资吗,问题,包含,刑事,模块
问涉恶罪多少年起步,问题,包含,刑事,模块
问非法集资1千多万怎么判,问题,包含,刑事,模块
问安装定位器判几年,问题,包含,刑事,模块
问监外执行最多可以几年,问题,包含,刑事,模块
问有期徒刑最多减几年,问题,包含,刑事,模块
问检察院不批捕取保候审还会被公诉吗,问题,包含,刑事,模块
问诈赌没证据可以立案吗,问题,包含,刑事,模块
问肇事罪拘留多少天,问题,包含,刑事,模块
问被强制扣划后怎么追回,问题,包含,刑事,模块
问诈骗未遂会坐牢吗,问题,包含,刑事,模块
问盗窃电动车立案标准,问题,包含,刑事,模块
问犯挪用公款罪判几年,问题,包含,刑事,模块
问高中生打架怎么处理,问题,包含,刑事,模块
问怎么才叫重婚罪,问题,包含,刑事,模块
问刑事拘留是否犯罪,问题,包含,刑事,模块
问盗窃公私财物立案标准,问题,包含,刑事,模块
问一般取保候审的通知书给谁,问题,包含,刑事,模块
问毁林多少亩能够上判刑,问题,包含,刑事,模块
问公安局抓人后多久放人,问题,包含,刑事,模块
问被打了一巴掌报警后怎么处理,问题,包含,刑事,模块
问重婚罪怎么判,问题,包含,刑事,模块
问网络盗窃罪量刑标准,问题,包含,刑事,模块
问过失伤害重伤怎么判,问题,包含,刑事,模块
问偷税漏税处罚标准是什么,问题,包含,刑事,模块
问刑法272条司法解释,问题,包含,刑事,模块
问醉驾累犯能缓刑么,问题,包含,刑事,模块
问信用卡诈骗罪保释要多少钱,问题,包含,刑事,模块
问立案重婚后会拘留吗,问题,包含,刑事,模块
问集资诈骗罪高管能判缓刑吗,问题,包含,刑事,模块
问撞死人赔钱还要坐牢吗？,问题,包含,刑事,模块
问共同犯罪的认定方法有哪些,问题,包含,刑事,模块
问假冒注册商标罪没有销售怎么判,问题,包含,刑事,模块
问重婚罪判缓刑吗,问题,包含,刑事,模块
问贪污罪共犯如何判刑,问题,包含,刑事,模块
问盗窃数额多少定盗窃罪,问题,包含,刑事,模块
问服刑期间发现漏罪处理流程,问题,包含,刑事,模块
问缓刑满后算刑事处罚吗,问题,包含,刑事,模块
问交通肇事逃逸期间怀孕会判刑吗,问题,包含,刑事,模块
问办案民警有权决定取保吗,问题,包含,刑事,模块
问诈骗资金能否被追回,问题,包含,刑事,模块
问超过多少小时是非法拘禁,问题,包含,刑事,模块
问运输假烟量刑标准,问题,包含,刑事,模块
问组织嫖娼判多长时间,问题,包含,刑事,模块
问高额利息诈骗不予立案怎么办,问题,包含,刑事,模块
问被警察带走多久通知家属,问题,包含,刑事,模块
问网络诽谤罪立案标准,问题,包含,刑事,模块
问挪用公款三万怎么判刑,问题,包含,刑事,模块
问私自收养孩子会判刑吗,问题,包含,刑事,模块
问拒不执行判决裁定罪的立案,问题,包含,刑事,模块
问逮捕多久才会判刑,问题,包含,刑事,模块
问打架不赔医药费后果,问题,包含,刑事,模块
问两人打架对方轻微伤会怎样处理,问题,包含,刑事,模块
问判了刑多长时间送监狱,问题,包含,刑事,模块
问开设赌博罪判多少年,问题,包含,刑事,模块
问在诈骗公司上班有罪吗,问题,包含,刑事,模块
问刑事犯罪一般怎么判刑,问题,包含,刑事,模块
问酒托键盘手抓到会判几年,问题,包含,刑事,模块
问判缓刑不通知单位吗,问题,包含,刑事,模块
问大人打小孩犯法吗,问题,包含,刑事,模块
问超市偷东西处罚标准,问题,包含,刑事,模块
问不承认收赃可以定罪吗,问题,包含,刑事,模块
